PartId	Sex	Age	Country	Adieu
3586	M	38	FR	0
3587	F	64	FR	0
3588	F	37	FR	0
3589	F	27	FR	3
3590	M	17	FR	8
3591	F	35	FR	1
3592	M	28	FR	0
3593	F	40	FR	0
3594	F	53	FR	0
3595	M	23	FR	1
3596	F	31	FR	0
3597	F	28	FR	0
3598	M	69	FR	0
3599	M	24	FR	7
3600	F	41	FR	0
3601	F	45	FR	0
3602	F	22	FR	1
3603	M	22	FR	0
3604	F	23	FR	0
3605	M	24	FR	
3606	F	24	FR	0
3607	M	25	FR	0
3608	F	25	FR	0
3609	F	27	FR	0
3610	M	27	FR	0
3611	F	29	FR	0
3612	F	30	FR	1
3613	F	30	FR	0
3614	F	30	FR	1
3615	F	31	FR	0
3616	F	33	FR	4
3617	F	33	FR	0
3618	F	34	FR	10
3619	M	34	FR	0
3620	F	35	FR	0
3621	M	40	FR	0
3622	F	41	FR	0
3623	M	41	FR	0
3624	F	42	FR	0
3625	F	43	FR	0
3626	F	50	FR	0
3627	M	55	FR	2
3628	F	55	FR	0
3629	F	63	FR	0
3630	F	74	FR	0
3631	F	30	FR	1
3632	F	33	FR	0
3633	F	42	FR	2
3634	F	53	FR	1
3635	M	42	FR	0
3636	F	30	FR	0
3637	F	32	FR	1
3638	M	21	FR	0
3639	M	24	FR	0
3640	F	27	FR	0
3641	F	30	FR	1
3642	M	32	FR	0
3643	M	32	FR	0
3644	F	27	FR	0
3645	F	35	FR	0
3646	F	33	FR	0
3647	F	34	FR	3
3648	F	45	FR	0
3649	F	59	FR	0
3650	M	23	FR	0
3651	F	27	FR	0
3652	M	28	FR	5
3653	M	46	FR	0
3654	F	33	FR	1
3655	M	39	FR	2
3656	F	29	FR	0
3657	M	57	FR	0
3658	F	24	FR	0
3659	F	24	FR	2
3660	F	30	FR	0
3661	F	33	FR	0
3662	F	32	FR	0
3663	F	29	FR	0
3664	F	37	FR	0
3665	M	20	FR	0
3666	F	52	FR	0
3667	F	26	FR	0
3668	F	22	FR	0
3669	M	37	FR	1
3670	F	18	FR	4
3671	M	34	FR	
3672	F	35	FR	0
3673	F	32	FR	0
3674	M	30	FR	0
3675	M	42	FR	0
3676	M	28	FR	9
3677	M	27	FR	2
3678	M	21	FR	8
3679	M	21	FR	8
3680	F	28	FR	6
3681	F	22	FR	0
3682	F	35	FR	0
3683	M	20	FR	0
3684	M	22	FR	0
3685	F	23	FR	0
3686	F	30	FR	0
3687	M	34	FR	0
3688	M	34	FR	2
3689	F	36	FR	0
3690	F	40	FR	0
3691	M	68	FR	0
3692	M	29	FR	0
3693	F	39	FR	0
3694	M	32	FR	0
3695	F	25	FR	0
3696	F	40	FR	0
3697	F	49	FR	0
3698	M	76	FR	4
3699	F	31	FR	0
3700	F	31	FR	0
3701	F	14	FR	0
3702	M	42	FR	0
3703	F	34	FR	
3704	F	23	FR	0
3705	F	26	FR	0
3706	F	69	FR	0
3707	F	51	FR	0
3708	M	25	FR	0
3709	F	28	FR	0
3710	F	30	FR	0
3711	M	31	FR	0
3712	M	35	FR	1
3713	F	25	FR	0
3714	M	30	FR	4
3715	F	33	FR	0
3716	F	52	FR	0
3717	M	57	FR	0
3718	M	59	FR	0
3719	F	71	FR	0
3720	F	25	FR	0
3721	F	23	FR	0
3722	F	25	FR	0
3723	F	28	FR	0
3724	F	54	FR	0
3725	F	67	FR	8
3726	F	25	FR	0
3727	F	29	FR	0
3728	M	28	FR	6
3729	F	47	FR	8
3730	M	53	FR	0
3731	F	22	FR	0
3732	F	20	FR	1
3733	F	22	FR	0
3734	M	52	FR	8
3735	F	29	FR	1
3736	F	25	FR	0
3737	F	35	FR	4
3738	M	33	FR	0
3739	M	33	FR	
3740	M	25	FR	0
3741	M	31	FR	1
3742	F	33	FR	0
3743	F	23	FR	0
3744	F	24	FR	
3745	M	26	FR	0
3746	F	27	FR	0
3747	F	38	FR	0
3748	F	38	FR	0
3749	M	61	FR	0
3750	F	55	FR	0
3751	F	37	FR	0
3752	M	38	FR	2
3753	M	22	FR	0
3754	M	25	FR	0
3755	M	29	FR	0
3756	F	32	FR	0
3757	F	34	FR	0
3758	F	45	FR	
3759	F	25	FR	0
3760	F	28	FR	0
3761	M	75	FR	0
3762	M	27	FR	0
3763	M	32	FR	0
3764	F	23	FR	0
3765	F	27	FR	0
3766	F	31	FR	0
3767	F	18	FR	0
3768	F	23	FR	0
3769	F	28	FR	0
3770	M	37	FR	0
3771	F	43	FR	0
3772	M	24	FR	0
3773	F	18	FR	0
3774	F	18	FR	0
3775	F	20	FR	1
3776	F	20	FR	0
3777	M	20	FR	0
3778	M	20	FR	0
3779	F	21	FR	0
3780	F	22	FR	0
3781	F	23	FR	0
3782	F	24	FR	0
3783	F	24	FR	0
3784	F	24	FR	0
3785	F	24	FR	0
3786	F	24	FR	0
3787	F	24	FR	0
3788	F	25	FR	0
3789	F	25	FR	0
3790	F	25	FR	0
3791	M	26	FR	0
3792	M	26	FR	0
3793	M	26	FR	0
3794	M	27	FR	0
3795	F	27	FR	0
3796	F	27	FR	0
3797	F	27	FR	
3798	F	27	FR	0
3799	F	29	FR	0
3800	F	29	FR	0
3801	M	29	FR	0
3802	F	29	FR	0
3803	M	30	FR	0
3804	M	30	FR	0
3805	F	31	FR	0
3806	F	31	FR	0
3807	M	31	FR	0
3808	F	32	FR	0
3809	F	32	FR	0
3810	M	32	FR	0
3811	M	34	FR	0
3812	F	35	FR	3
3813	M	36	FR	0
3814	M	37	FR	0
3815	M	39	FR	0
3816	F	40	FR	0
3817	F	40	FR	6
3818	F	48	FR	0
3819	M	48	FR	0
3820	M	48	FR	0
3821	F	50	FR	0
3822	F	52	FR	0
3823	M	54	FR	
3824	F	59	FR	0
3825	F	60	FR	1
3826	F	90	FR	0
3827	F	21	FR	0
3828	F	22	FR	0
3829	F	35	FR	0
3830	M	18	FR	0
3831	F	35	FR	0
3832	M	44	FR	0
3833	F	30	FR	0
3834	F	32	FR	0
3835	M	42	FR	9
3836	F	21	FR	
3837	F	18	FR	0
3838	F	23	FR	0
3839	F	25	FR	0
3840	M	27	FR	0
3841	M	34	FR	0
3842	M	20	FR	1
3843	F	20	FR	0
3844	F	22	FR	0
3845	F	54	FR	0
3846	M	19	FR	8
3847	M	24	FR	0
3848	M	21	FR	0
3849	M	29	FR	0
3850	M	29	FR	
3851	F	73	FR	8
3852	M	43	FR	0
3853	F	28	FR	0
3854	M	29	FR	0
3855	M	30	FR	0
3856	F	48	FR	0
3857	M	32	FR	0
3858	M	28	FR	0
3859	M	21	FR	0
3860	M	33	FR	0
3861	F	29	FR	0
3862	F	26	FR	0
3863	F	28	FR	0
3864	M	45	FR	0
3865	M	21	FR	0
3866	M	23	FR	0
3867	M	25	FR	0
3868	F	28	FR	0
3869	M	28	FR	0
3870	M	28	FR	0
3871	M	30	FR	0
3872	F	31	FR	0
3873	F	33	FR	0
3874	M	41	FR	
3875	F	23	FR	0
3876	M	34	FR	0
3877	F	37	FR	0
3878	F	37	FR	0
3879	F	25	FR	0
3880	F	25	FR	0
3881	M	25	FR	1
3882	M	25	FR	0
3883	F	20	FR	
3884	F	28	FR	0
3885	M	38	FR	0
3886	F	50	FR	0
3887	F	28	FR	0
3888	F	56	FR	0
3889	F	66	FR	0
3890	F	33	FR	0
3891	F	19	FR	0
3892	M	26	FR	1
3893	F	31	FR	0
3894	F	35	FR	1
3895	F	43	FR	0
3896	F	47	FR	0
3897	F	20	FR	0
3898	F	28	FR	0
3899	M	30	FR	0
3900	F	34	FR	0
3901	F	36	FR	0
3902	F	36	FR	1
3903	M	35	FR	0
3904	M	35	FR	0
3905	M	38	FR	0
3906	M	22	FR	0
3907	F	23	FR	0
3908	M	28	FR	0
3909	F	29	FR	0
3910	F	22	FR	0
3911	M	30	FR	0
3912	F	27	FR	0
3913	M	28	FR	0
3914	F	35	FR	0
3915	F	35	FR	
3916	F	26	FR	0
3917	M	42	FR	0
3918	M	30	FR	2
3919	M	72	FR	0
3920	F	29	FR	0
3921	F	46	FR	8
3922	F	25	FR	0
3923	M	28	FR	1
3924	M	29	FR	0
3925	F	24	FR	0
3926	F	34	FR	0
3927	M	37	FR	8
3928	F	45	FR	0
3929	M	47	FR	0
3930	F	56	FR	0
3931	F	21	FR	0
3932	M	21	FR	0
3933	F	27	FR	0
3934	M	27	FR	0
3935	F	27	FR	0
3936	M	28	FR	0
3937	F	28	FR	0
3938	F	29	FR	0
3939	F	29	FR	0
3940	F	29	FR	0
3941	M	29	FR	0
3942	F	29	FR	0
3943	F	35	FR	0
3944	M	38	FR	0
3945	F	38	FR	0
3946	F	39	FR	0
3947	M	45	FR	7
3948	F	48	FR	0
3949	F	49	FR	3
3950	M	51	FR	0
3951	F	33	FR	0
3952	F	25	FR	0
3953	F	26	FR	0
3954	F	28	FR	0
3955	M	25	FR	
3956	F	27	FR	0
3957	F	25	FR	0
3958	M	74	FR	1
3959	M	23	FR	0
3960	F	30	FR	0
3961	M	29	FR	8
3962	F	30	FR	0
3963	F	36	FR	2
3964	F	40	FR	5
3965	F	42	FR	1
3966	F	42	FR	1
3967	M	57	FR	2
3968	M	69	FR	0
3969	M	34	FR	5
3970	M	35	FR	0
3971	F	38	FR	0
3972	F	46	FR	0
3973	F	63	FR	3
3974	M	66	FR	0
3975	M	67	FR	1
3976	F	34	FR	1
3977	F	23	FR	0
3978	F	34	FR	1
3979	F	31	FR	0
3980	F	28	FR	1
3981	F	30	FR	0
3982	F	30	FR	
3983	F	40	FR	6
3984	F	26	FR	0
3985	M	22	FR	9
3986	M	28	FR	8
3987	F	47	FR	0
3988	F	36	FR	0
3989	F	29	FR	6
3990	F	63	FR	1
3991	M	35	FR	0
3992	M	70	FR	0
3993	M	46	FR	1
3994	M	26	FR	10
3995	M	24	FR	9
3996	M	27	FR	9
3997	F	30	FR	2
3998	M	50	FR	10
3999	F	35	FR	0
4000	M	29	FR	3
4001	M	61	FR	5
4002	M	20	FR	1
4003	F	43	FR	0
4004	F	18	FR	0
4005	F	19	FR	0
4006	F	21	FR	0
4007	F	22	FR	0
4008	F	23	FR	
4009	F	23	FR	0
4010	F	25	FR	0
4011	F	25	FR	0
4012	M	26	FR	0
4013	M	27	FR	0
4014	F	27	FR	0
4015	F	28	FR	0
4016	F	28	FR	0
4017	M	29	FR	0
4018	M	29	FR	0
4019	F	29	FR	0
4020	M	29	FR	
4021	F	31	FR	0
4022	F	31	FR	0
4023	F	32	FR	0
4024	F	32	FR	0
4025	F	32	FR	0
4026	F	33	FR	0
4027	F	35	FR	0
4028	M	35	FR	0
4029	M	40	FR	0
4030	M	40	FR	0
4031	F	41	FR	0
4032	F	41	FR	0
4033	M	44	FR	0
4034	M	50	FR	0
4035	M	54	FR	0
4036	F	56	FR	0
4037	F	56	FR	
4038	F	56	FR	0
4039	M	58	FR	0
4040	M	66	FR	0
4041	F	23	FR	0
4042	M	39	FR	0
4043	F	50	FR	1
4044	F	52	FR	0
4045	F	22	FR	0
4046	M	23	FR	0
4047	M	18	FR	2
4048	F	52	FR	0
4049	M	25	FR	0
4050	F	24	FR	0
4051	F	24	FR	0
4052	M	47	FR	0
4053	F	19	FR	0
4054	M	80	FR	1
4055	F	26	FR	0
4056	F	27	FR	
4057	F	38	FR	0
4058	M	38	FR	0
4059	M	67	FR	1
4060	F	24	FR	4
4061	F	68	FR	0
4062	F	29	FR	0
4063	F	25	FR	0
4064	F	68	FR	1
4065	M	33	FR	0
4066	F	24	FR	5
4067	M	31	FR	0
4068	M	31	FR	0
4069	M	34	FR	0
4070	F	52	FR	0
4071	M	57	FR	1
4072	F	28	FR	0
4073	F	23	FR	0
4074	F	64	FR	0
4075	F	24	FR	0
4076	M	28	FR	0
4077	M	31	FR	0
4078	F	23	FR	4
4079	M	67	FR	0
4080	F	22	FR	0
4081	F	26	FR	0
4082	M	27	FR	0
4083	M	34	FR	3
4084	M	35	FR	1
4085	M	44	FR	0
4086	F	67	FR	3
4087	F	41	FR	0
4088	F	23	FR	0
4089	F	33	FR	0
4090	M	24	FR	0
4091	F	39	FR	
4092	F	66	FR	1
4093	F	19	FR	0
4094	M	23	FR	0
4095	F	25	FR	0
4096	M	31	FR	0
4097	F	34	FR	0
4098	F	20	FR	1
4099	M	20	FR	
4100	F	36	FR	0
4101	M	38	FR	0
4102	M	41	FR	0
4103	F	44	FR	0
4104	F	22	FR	0
4105	F	37	FR	0
4106	F	22	FR	0
4107	M	76	FR	0
4108	F	20	FR	0
4109	M	22	FR	0
4110	M	25	FR	0
4111	F	26	FR	0
4112	F	27	FR	0
4113	M	28	FR	0
4114	M	28	FR	
4115	F	32	FR	0
4116	M	34	FR	0
4117	F	38	FR	0
4118	M	38	FR	0
4119	M	40	FR	0
4120	F	48	FR	0
4121	F	49	FR	0
4122	F	50	FR	0
4123	F	64	FR	5
4124	M	29	FR	0
4125	M	30	FR	0
4126	M	32	FR	0
4127	F	35	FR	0
4128	F	39	FR	0
4129	F	39	FR	0
4130	F	52	FR	0
4131	M	23	FR	0
4132	F	29	FR	0
4133	F	33	FR	0
4134	F	36	FR	0
4135	F	25	FR	0
4136	F	29	FR	0
4137	F	36	FR	0
4138	M	47	FR	0
4139	M	35	FR	0
4140	F	63	FR	7
4141	M	20	FR	0
4142	F	23	FR	0
4143	F	25	FR	0
4144	F	25	FR	0
4145	F	26	FR	
4146	M	42	FR	0
4147	M	22	FR	0
4148	F	25	FR	0
4149	M	39	FR	0
4150	F	22	FR	0
4151	F	27	FR	0
4152	M	20	FR	8
4153	M	28	FR	1
4154	M	35	FR	0
4155	M	53	FR	0
4156	F	28	FR	0
4157	M	35	FR	0
4158	M	20	FR	2
4159	M	23	FR	0
4160	F	24	FR	0
4161	F	33	FR	0
4162	F	49	FR	0
4163	F	25	FR	0
4164	F	25	FR	0
4165	F	40	FR	0
4166	F	21	FR	0
4167	M	22	FR	0
4168	M	22	FR	0
4169	F	25	FR	0
4170	F	28	FR	1
4171	M	28	FR	0
4172	M	32	FR	0
4173	F	33	FR	2
4174	M	35	FR	0
4175	M	35	FR	0
4176	F	36	FR	0
4177	M	38	FR	0
4178	M	39	FR	0
4179	F	42	FR	0
4180	F	45	FR	0
4181	M	49	FR	0
4182	F	59	FR	0
4183	F	69	FR	0
4184	F	22	FR	0
4185	F	23	FR	0
4186	M	36	FR	0
4187	F	61	FR	0
4188	F	48	FR	0
4189	F	20	FR	0
4190	F	23	FR	0
4191	F	30	FR	0
4192	M	35	FR	0
4193	F	39	FR	0
4194	M	67	FR	1
4195	M	22	FR	0
4196	F	32	FR	0
4197	F	55	FR	0
4198	M	32	FR	0
4199	F	32	FR	0
4200	F	32	FR	0
4201	M	38	FR	0
4202	F	60	FR	0
4203	M	26	FR	0
4204	F	46	FR	0
4205	F	45	FR	0
4206	F	26	FR	0
4207	F	21	FR	0
4208	F	33	FR	0
4209	F	33	FR	0
4210	M	35	FR	0
4211	M	38	FR	0
4212	M	40	FR	0
4213	F	24	FR	0
4214	F	29	FR	0
4215	F	36	FR	0
4216	M	31	FR	0
4217	M	33	FR	0
4218	F	37	FR	0
4219	F	53	FR	0
4220	F	27	FR	0
4221	F	28	FR	0
4222	F	37	FR	0
4223	F	14	FR	0
4224	F	15	FR	0
4225	M	32	FR	0
4226	F	22	FR	0
4227	F	31	FR	0
4228	F	32	FR	1
4229	M	29	FR	0
4230	M	34	FR	0
4231	F	18	FR	0
4232	F	23	FR	0
4233	F	24	FR	0
4234	F	25	FR	0
4235	F	27	FR	0
4236	F	31	FR	0
4237	F	44	FR	0
4238	F	58	FR	0
4239	F	85	FR	0
4240	F	26	FR	0
4241	F	85	FR	0
4242	M	44	FR	0
4243	F	22	FR	0
4244	M	27	FR	0
4245	M	30	FR	0
4246	F	25	FR	0
4247	M	38	FR	0
4248	F	66	FR	0
4249	F	23	FR	0
4250	F	40	FR	0
4251	F	30	FR	0
4252	M	66	FR	0
4253	F	24	FR	1
4254	M	35	FR	0
4255	F	31	FR	
4256	F	52	FR	0
4257	M	25	FR	0
4258	M	22	FR	10
4259	F	23	FR	0
4260	M	22	FR	0
4261	M	22	FR	
4262	F	25	FR	0
4263	M	26	FR	0
4264	F	36	FR	0
4265	M	32	FR	0
4266	M	43	FR	0
4267	F	62	FR	0
4268	M	19	FR	0
4269	M	20	FR	0
4270	M	23	FR	0
4271	M	28	FR	0
4272	F	28	FR	0
4273	M	30	FR	0
4274	M	30	FR	0
4275	M	31	FR	0
4276	F	31	FR	0
4277	F	32	FR	0
4278	F	32	FR	0
4279	M	35	FR	0
4280	F	37	FR	0
4281	F	39	FR	1
4282	F	40	FR	0
4283	F	41	FR	0
4284	M	48	FR	0
4285	M	59	FR	0
4286	F	60	FR	0
4287	M	63	FR	0
4288	M	65	FR	0
4289	F	67	FR	0
4290	M	17	FR	0
4291	F	59	FR	0
4292	M	26	FR	0
4293	F	29	FR	0
4294	F	34	FR	0
4295	F	21	FR	0
4296	M	23	FR	0
4297	F	23	FR	0
4298	F	23	FR	0
4299	F	24	FR	0
4300	M	25	FR	0
4301	F	26	FR	0
4302	F	26	FR	0
4303	F	27	FR	0
4304	F	27	FR	0
4305	F	27	FR	0
4306	F	28	FR	0
4307	M	28	FR	0
4308	F	28	FR	0
4309	F	28	FR	0
4310	F	29	FR	0
4311	F	29	FR	0
4312	F	29	FR	0
4313	M	32	FR	0
4314	F	33	FR	0
4315	F	33	FR	
4316	F	34	FR	0
4317	F	35	FR	0
4318	F	35	FR	0
4319	M	40	FR	0
4320	M	42	FR	3
4321	M	44	FR	0
4322	M	44	FR	0
4323	F	45	FR	3
4324	M	45	FR	0
4325	F	49	FR	0
4326	F	55	FR	0
4327	F	56	FR	0
4328	F	58	FR	0
4329	M	62	FR	0
4330	F	72	FR	0
4331	M	48	FR	0
4332	M	20	FR	0
4333	F	48	FR	0
4334	F	33	FR	0
4335	F	36	FR	0
4336	M	20	FR	0
4337	F	52	FR	0
4338	M	44	FR	0
4339	M	25	FR	0
4340	F	30	FR	0
4341	F	31	FR	0
4342	F	34	FR	0
4343	F	42	FR	0
4344	M	32	FR	0
4345	F	25	FR	0
4346	F	35	FR	0
4347	M	38	FR	0
4348	F	30	FR	0
4349	F	50	FR	0
4350	M	30	FR	0
4351	M	32	FR	0
4352	F	21	FR	0
4353	M	28	FR	0
4354	F	21	FR	0
4355	F	21	FR	0
4356	F	21	FR	
4357	M	37	FR	0
4358	F	29	FR	0
4359	F	24	FR	0
4360	M	22	FR	0
4361	M	30	FR	0
4362	M	36	FR	0
4363	F	26	FR	0
4364	M	19	FR	0
4365	F	29	FR	0
4366	M	29	FR	0
4367	F	25	FR	0
4368	F	30	FR	0
4369	F	30	FR	0
4370	F	48	FR	0
4371	M	35	FR	0
4372	F	36	FR	0
4373	F	35	FR	0
4374	M	38	FR	0
4375	M	26	FR	0
4376	F	40	FR	0
4377	F	38	FR	0
4378	F	29	FR	0
4379	F	53	FR	0
4380	M	31	FR	0
4381	M	38	FR	0
4382	F	31	FR	0
4383	F	55	FR	0
4384	M	27	FR	0
4385	F	21	FR	0
4386	F	23	FR	0
4387	M	23	FR	0
4388	F	26	FR	7
4389	F	26	FR	7
4390	F	27	FR	0
4391	M	28	FR	0
4392	F	28	FR	1
4393	F	28	FR	0
4394	F	29	FR	0
4395	F	29	FR	0
4396	F	29	FR	0
4397	F	29	FR	0
4398	F	29	FR	3
4399	F	30	FR	1
4400	M	30	FR	0
4401	F	32	FR	0
4402	F	39	FR	0
4403	F	43	FR	0
4404	F	43	FR	0
4405	M	45	FR	0
4406	F	45	FR	0
4407	M	47	FR	0
4408	F	52	FR	5
4409	F	67	FR	10
4410	F	33	FR	3
4411	M	56	FR	5
4412	F	36	FR	0
4413	M	37	FR	0
4414	M	42	FR	0
4415	M	33	FR	4
4416	M	32	FR	0
4417	M	29	FR	0
4418	F	33	FR	0
4419	F	34	FR	0
4420	F	16	FR	0
4421	F	70	FR	0
4422	F	25	FR	0
4423	F	27	FR	1
4424	F	30	FR	1
4425	M	32	FR	1
4426	M	34	FR	0
4427	F	42	FR	0
4428	F	75	FR	3
4429	F	18	FR	0
4430	M	18	FR	0
4431	F	26	FR	1
4432	F	27	FR	0
4433	M	58	FR	8
4434	F	39	FR	0
4435	F	21	FR	0
4436	M	37	FR	3
4437	M	68	FR	0
4438	F	24	FR	0
4439	M	33	FR	5
4440	M	29	FR	1
4441	F	39	FR	1
4442	F	28	FR	0
4443	M	19	FR	0
4444	F	29	FR	0
4445	F	32	FR	0
4446	F	33	FR	6
4447	F	39	FR	1
4448	F	20	FR	0
4449	F	25	FR	0
4450	F	39	FR	0
4451	M	38	FR	0
4452	F	29	FR	3
4453	M	29	FR	1
4454	M	33	FR	0
4455	F	36	FR	0
4456	M	30	FR	
4457	M	27	FR	0
4458	M	35	FR	5
4459	M	44	FR	1
4460	F	36	FR	0
4461	M	64	FR	0
4462	F	72	FR	8
4463	M	21	FR	0
4464	F	35	FR	1
4465	M	17	FR	0
4466	F	19	FR	4
4467	M	20	FR	0
4468	F	22	FR	0
4469	F	22	FR	9
4470	F	23	FR	2
4471	F	23	FR	1
4472	M	23	FR	0
4473	M	23	FR	0
4474	F	23	FR	0
4475	F	24	FR	0
4476	F	24	FR	0
4477	M	25	FR	1
4478	F	25	FR	0
4479	F	25	FR	0
4480	F	26	FR	0
4481	F	26	FR	0
4482	M	26	FR	7
4483	M	26	FR	1
4484	F	27	FR	0
4485	F	27	FR	3
4486	F	27	FR	2
4487	F	27	FR	0
4488	M	27	FR	9
4489	F	28	FR	0
4490	F	28	FR	3
4491	M	28	FR	2
4492	F	28	FR	0
4493	F	30	FR	0
4494	F	30	FR	0
4495	M	31	FR	1
4496	F	31	FR	0
4497	F	31	FR	0
4498	F	31	FR	0
4499	M	31	FR	0
4500	M	31	FR	
4501	F	31	FR	0
4502	F	32	FR	0
4503	M	32	FR	10
4504	M	32	FR	6
4505	F	32	FR	0
4506	M	33	FR	0
4507	F	34	FR	0
4508	F	36	FR	4
4509	M	37	FR	0
4510	M	37	FR	3
4511	F	37	FR	2
4512	M	37	FR	
4513	F	39	FR	5
4514	F	40	FR	0
4515	M	40	FR	0
4516	F	40	FR	0
4517	M	40	FR	0
4518	M	40	FR	0
4519	M	42	FR	0
4520	F	42	FR	2
4521	F	43	FR	0
4522	M	43	FR	0
4523	F	44	FR	2
4524	F	45	FR	0
4525	F	45	FR	0
4526	F	45	FR	2
4527	F	45	FR	5
4528	M	45	FR	5
4529	M	50	FR	
4530	F	51	FR	5
4531	F	53	FR	0
4532	M	54	FR	1
4533	M	54	FR	0
4534	F	57	FR	2
4535	F	63	FR	0
4536	F	65	FR	0
4537	F	65	FR	2
4538	F	67	FR	8
4539	F	68	FR	1
4540	M	70	FR	0
4541	F	38	FR	0
4542	F	45	FR	1
4543	F	28	FR	0
4544	F	21	FR	0
4545	F	22	FR	0
4546	F	27	FR	0
4547	F	31	FR	0
4548	F	21	FR	0
4549	M	22	FR	10
4550	F	41	FR	0
4551	F	25	FR	0
4552	F	32	FR	3
4553	M	27	FR	0
4554	M	29	FR	1
4555	M	29	FR	1
4556	F	26	FR	0
4557	F	26	FR	
4558	F	45	FR	0
4559	F	23	FR	3
4560	M	32	FR	0
4561	F	33	FR	0
4562	F	50	FR	0
4563	M	23	FR	8
4564	F	24	FR	1
4565	F	28	FR	1
4566	M	29	FR	2
4567	M	29	FR	1
4568	M	31	FR	0
4569	M	17	FR	0
4570	F	27	FR	5
4571	F	27	FR	0
4572	F	37	FR	3
4573	M	26	FR	4
4574	F	26	FR	3
4575	F	28	FR	8
4576	F	28	FR	1
4577	F	30	FR	1
4578	F	37	FR	0
4579	F	49	FR	0
4580	M	33	FR	3
4581	M	32	FR	1
4582	F	19	FR	0
4583	F	47	FR	0
4584	M	22	FR	0
4585	F	31	FR	0
4586	F	32	FR	0
4587	M	19	FR	0
4588	M	23	FR	4
4589	M	37	FR	0
4590	M	24	FR	
4591	F	28	FR	1
4592	M	59	FR	0
4593	F	25	FR	0
4594	M	30	FR	0
4595	F	32	FR	0
4596	M	15	FR	
4597	F	19	FR	0
4598	M	21	FR	1
4599	F	22	FR	2
4600	M	25	FR	0
4601	F	27	FR	0
4602	M	27	FR	0
4603	F	27	FR	5
4604	M	36	FR	0
4605	F	50	FR	0
4606	F	57	FR	0
4607	F	62	FR	0
4608	M	53	FR	8
4609	M	22	FR	8
4610	M	31	FR	1
4611	F	24	FR	0
4612	F	24	FR	1
4613	F	26	FR	0
4614	M	30	FR	0
4615	M	34	FR	2
4616	F	19	FR	0
4617	F	34	FR	1
4618	M	37	FR	0
4619	M	16	FR	0
4620	F	24	FR	0
4621	F	25	FR	3
4622	F	36	FR	0
4623	F	38	FR	0
4624	F	27	FR	0
4625	F	27	FR	0
4626	F	22	FR	4
4627	F	26	FR	2
4628	F	30	FR	7
4629	F	30	FR	0
4630	M	34	FR	0
4631	F	38	FR	0
4632	M	46	FR	2
4633	M	39	FR	2
4634	F	26	FR	1
4635	M	33	FR	3
4636	M	27	FR	4
4637	F	29	FR	1
4638	F	30	FR	3
4639	M	22	FR	4
4640	F	26	FR	2
4641	F	26	FR	0
4642	F	29	FR	0
4643	F	30	FR	4
4644	M	34	FR	6
4645	F	39	FR	2
4646	F	50	FR	5
4647	M	75	FR	0
4648	F	29	FR	1
4649	F	22	FR	0
4650	F	28	FR	1
4651	F	51	FR	2
4652	F	54	FR	9
4653	F	18	FR	5
4654	M	22	FR	10
4655	F	42	FR	1
4656	F	38	FR	2
4657	F	30	FR	0
4658	M	18	FR	3
4659	M	37	FR	0
4660	M	18	FR	0
4661	F	19	FR	
4662	F	20	FR	0
4663	F	22	FR	0
4664	F	22	FR	0
4665	M	23	FR	7
4666	F	23	FR	3
4667	F	23	FR	0
4668	F	24	FR	0
4669	F	24	FR	0
4670	M	25	FR	4
4671	F	25	FR	0
4672	M	25	FR	0
4673	F	25	FR	0
4674	F	25	FR	6
4675	F	26	FR	1
4676	F	28	FR	1
4677	M	28	FR	1
4678	F	28	FR	0
4679	F	29	FR	0
4680	F	30	FR	0
4681	M	30	FR	0
4682	M	30	FR	3
4683	F	30	FR	0
4684	M	31	FR	2
4685	F	31	FR	0
4686	M	31	FR	0
4687	F	31	FR	0
4688	F	32	FR	0
4689	M	32	FR	0
4690	F	32	FR	0
4691	M	32	FR	1
4692	F	32	FR	8
4693	F	33	FR	0
4694	F	33	FR	0
4695	F	33	FR	
4696	F	33	FR	0
4697	F	34	FR	
4698	M	35	FR	7
4699	F	35	FR	1
4700	M	35	FR	1
4701	F	35	FR	0
4702	M	36	FR	0
4703	F	36	FR	1
4704	M	36	FR	0
4705	M	36	FR	2
4706	F	37	FR	0
4707	F	37	FR	0
4708	F	37	FR	0
4709	F	37	FR	0
4710	F	38	FR	0
4711	M	38	FR	2
4712	M	39	FR	0
4713	F	40	FR	7
4714	F	40	FR	0
4715	F	41	FR	3
4716	M	42	FR	2
4717	F	42	FR	0
4718	M	43	FR	8
4719	M	44	FR	4
4720	F	45	FR	1
4721	M	45	FR	0
4722	F	46	FR	1
4723	F	47	FR	
4724	M	47	FR	0
4725	F	48	FR	0
4726	F	49	FR	0
4727	M	49	FR	0
4728	M	51	FR	0
4729	M	51	FR	7
4730	F	53	FR	2
4731	F	54	FR	0
4732	M	54	FR	0
4733	F	60	FR	0
4734	M	61	FR	4
4735	M	61	FR	2
4736	F	65	FR	0
4737	F	68	FR	0
4738	F	70	FR	4
4739	F	24	FR	0
4740	F	25	FR	0
4741	F	59	FR	3
4742	F	20	FR	0
4743	F	27	FR	1
4744	F	27	FR	
4745	M	32	FR	2
4746	F	72	FR	0
4747	F	26	FR	0
4748	M	29	FR	4
4749	F	32	FR	0
4750	F	42	FR	0
4751	M	50	FR	2
4752	F	52	FR	0
4753	F	22	FR	0
